"","brand","location","page","year"
"72035","S,,BX1,,,,,,3","66865",236,2015
"72036","S,,BX2,,,,,,1","66958",236,2015
"72037","S,,C,,,,,,,,1","66749",236,2015
"72038","S,,C,,,,,,,,2","67739",236,2015
"72039","S,,C,,,,,,,,3","67346",236,2015
"72040","S,,C,,,,,,,12","67545",236,2015
"72041","S,,C,,,,,,,22","66851",236,2015
"72042","S,,C,,,,,,,24","67216",236,2015
"72043","S,,C,,,,,,,32","67749",237,2015
"72044","S,,C,,,,,,,41","66549",237,2015
"72045","S,,C,,,,,,,51","66441",237,2015
"72046","S,,C,,,,,,,61","67661",237,2015
"72047","S,,C,,-,,,,11","67029",237,2015
"72048","S,,C,,-,,,,21","66095",237,2015
"72049","S,,C,,-,,,,31","67831",237,2015
"72050","S,,C,,-,,,,41","67039",237,2015
"72051","S,,C,,H,,,,,1","67863",237,2015
"72052","S,,C,,QC,,,,1","67672",237,2015
"72053","S,,C,,QC,,,,2","66512",237,2015
"72054","S,,C,,WA,,,,1","67576",237,2015
"72055","S,,C,,WA,,,,2","66014",237,2015
"72056","S,,C,2,,,,,12","67017",237,2015
"72057","S,,C,2,,,,,23","67745",237,2015
"72058","S,,C,2-,,C,,2","67547",237,2015
"72059","S,,CM,,,,,,,1","67701",237,2015
"72060","S,,CM,,,,,,,2","67101",237,2015
"72061","S,,CR1,,,,,,1","67454",237,2015
"72062","S,,CR1,,,,,,5","67454",237,2015
"72063","S,,CR1,,,,,,6","67658",237,2015
"72064","S,,CR1L,,L,,2","67138",237,2015
"72065","S,,CR1L,2L,22","67865",237,2015
"72066","S,,D,,,,,,,,1","67518",237,2015
"72067","S,,D,,,,,,,11","66554",237,2015
"72068","S,,D,,,,,,,13","67481",237,2015
"72069","S,,D,,,,,,,16","67401",237,2015
"72070","S,,D,,-,,,,11","66755",237,2015
"72071","S,,D,2,,,,,12","66733",237,2015
"72072","S,,D,2D,,,,11","66865",237,2015
"72073","S,,D,5,,,,,,1","67357",237,2015
"72074","S,,D,7,,,,,11","67753",237,2015
"72075","S,,DI,,,,,,,1","67635",237,2015
"72076","S,,DI,,,,,,11","67460",237,2015
"72077","S,,E,,+,,,,,1","67491",237,2015
"72078","S,,E,,,,,,,,2","67882",237,2015
"72079","S,,E,,,,,,,12","67127",237,2015
"72080","S,,E,2,,,,,,4","67523",237,2015
"72081","S,,E,7,,,,,,2","67525",237,2015
"72082","S,,E,7,,,,,11","67740",237,2015
"72083","S,,E,7,,,,,12","66701",237,2015
"72084","S,,F,,,,,,,,1","67877",237,2015
"72085","S,,F,,,,,,,,2","67583",237,2015
"72086","S,,F,,,,,,,,3","67753",237,2015
"72087","S,,F,,,,,,,31","67651",237,2015
"72088","S,,F,,,,,,,32","67651",237,2015
"72089","S,,F,,,,,,,41","66858",237,2015
"72090","S,,F,,,,,,,51","66534",237,2015
"72091","S,,F,,,,,,,61","66546",237,2015
"72092","S,,F,,,,,,,62","67544",237,2015
"72093","S,,F,,-,,,,,2","66549",237,2015
"72094","S,,F,,O,,,,,2","67575",237,2015
"72095","S,,F,2,,,,,,2","66014",237,2015
"72096","S,,F,3,,,,,,1","66833",237,2015
"72097","S,,F,7,,,,,11","67454",237,2015
"72098","S,,F,7,,,,,12","67425",237,2015
"72099","S,,G,2,,,,,,1","66833",237,2015
"72100","S,,H,,,,,,,,1","66411",238,2015
"72101","S,,H,,,,,,,,2","67849",238,2015
"72102","S,,H,,,,,,,,3","67502",238,2015
"72103","S,,H,,,,,,,,6","67058",238,2015
"72104","S,,H,,,,,,,31","67410",238,2015
"72105","S,,H,,,,,,,62","67045",238,2015
"72106","S,,H,,P,,,,,1","67861",238,2015
"72107","S,,H,,P,,,,,5","67861",238,2015
"72108","S,,H,,P,,,,,6","66520",238,2015
"72109","S,,H,,QC,,,,2","67056",238,2015
"72110","S,,H,5,,,,,,1","66865",238,2015
"72111","S,,H,5,,,,,,2","68970",238,2015
"72112","S,,H,5,,,,,12","67741",238,2015
"72113","S,,H1,,,,,,13","67857",238,2015
"72114","S,,H1,,,,,,21","67640",238,2015
"72115","S,,H1,,,,,,25","67640",238,2015
"72116","S,,HR,,,,,,,2","67838",238,2015
"72117","S,,HR5,,,,,,2","67625",238,2015
"72118","S,,I,,,,,,,,1","67070",238,2015
"72119","S,,I,,,,,,,,2","67736",238,2015
"72120","S,,I,,,,,,,,3","67070",238,2015
"72121","S,,I,,,,,,,,5","67070",238,2015
"72122","S,,I,,,,,,,21","66401",238,2015
"72123","S,,I,,,,,,,34","67416",238,2015
"72124","S,,I,,-,,,,,2","67865",238,2015
"72125","S,,I,,I,,,,,2","67634",238,2015
"72126","S,,I,,QC1,,,2","66051",238,2015
"72127","S,,J,,+,,,,,1","67879",238,2015
"72128","S,,J,,,,,,,11","67579",238,2015
"72129","S,,J,,,,,,,12","67025",238,2015
"72130","S,,J,,,,,,,31","67425",238,2015
"72131","S,,J,,,,,,,34","67425",238,2015
"72132","S,,J,,,,,,,41","67644",238,2015
"72133","S,,J,,A,,,,,2","66604",238,2015
"72134","S,,J,,F,,,,,3","66938",238,2015
"72135","S,,J,,J,,,,,2","67008",238,2015
"72136","S,,J,1,,,,,11","67861",238,2015
"72137","S,,J,2,,,,,,1","66002",238,2015
"72138","S,,J,5,,,,,,1","66408",238,2015
"72139","S,,J,6,,,,,12","66408",238,2015
"72140","S,,J,6,,,,,22","67740",238,2015
"72141","S,,J,7,,,,,11","67757",238,2015
"72142","S,,J,7,,,,,12","67301",238,2015
"72143","S,,K,,,,,,,,3","66840",238,2015
"72144","S,,K,,,,,,,,4","67045",238,2015
"72145","S,,K,,,,,,,33","67951",238,2015
"72146","S,,K,,,,,,,42","66783",238,2015
"72147","S,,K,,QC,,,,1","66834",238,2015
"72148","S,,K,,QC,,,,2","66834",238,2015
"72149","S,,K,,QC,,,,3","66834",238,2015
"72150","S,,K,,QC,,,,4","66834",238,2015
"72151","S,,K,,QC,,,,5","67547",238,2015
"72152","S,,K,,QC,,,,6","66834",238,2015
"72153","S,,K,2,,,,,,1","66534",238,2015
"72154","S,,K,2,,,,,,2","66953",238,2015
"72155","S,,L,,,,,,,,1","67839",238,2015
"72156","S,,L,,,,,,,,2","67839",238,2015
"72157","S,,L,,,,,,,,3","75220",239,2015
"72158","S,,L,,,,,,,22","67855",239,2015
"72159","S,,L,,,,,,,31","67502",239,2015
"72160","S,,L,,,,,,,41","67864",239,2015
"72161","S,,L,,,,,,,42","67844",239,2015
"72162","S,,L,,,,,,,43","67864",239,2015
"72163","S,,L,,-,,,,,1","67854",239,2015
"72164","S,,L,,L,,,,,1","67039",239,2015
"72165","S,,L,,QC,,,,1","67839",239,2015
"72166","S,,L,,QC,,,13","67831",239,2015
"72167","S,,L,2,,,,,,1","67654",239,2015
"72168","S,,L,5,,,,,11","67420",239,2015
"72169","S,,M,,,,,,,,1","67744",239,2015
"72170","S,,M,,,,,,,11","67749",239,2015
"72171","S,,M,,,,,,,12","67661",239,2015
"72172","S,,M,,,,,,,21","67954",239,2015
"72173","S,,M,,,,,,,61","66861",239,2015
"72174","S,,M,,QC,,,,1","66944",239,2015
"72175","S,,M,,QC,,,,2","67523",239,2015
"72176","S,,M,,QC,,,11","67530",239,2015
"72177","S,,M,,QC1,,,2","67876",239,2015
"72178","S,,M,5,,,,,,1","67418",239,2015
"72179","S,,M1,,,,,,,2","67152",239,2015
"72180","S,,MI,,,,,,,2","67030",239,2015
"72181","S,,MI,,,,,,,3","67645",239,2015
"72182","S,,MI,,,,,,11","67423",239,2015
"72183","S,,MI1,,,,,,1","67879",239,2015
"72184","S,,MI1,,,,,11","66940",239,2015
"72185","S,,MI1,,,,,12","67047",239,2015
"72186","S,,MI1,,,,,15","67879",239,2015
"72187","S,,MI2,,,,,,1","66617",239,2015
"72188","S,,MI2,,,,,,2","67756",239,2015
"72189","S,,MI3,,,,,,2","66868",239,2015
"72190","S,,O,,,,,,,,2","66860",239,2015
"72191","S,,O,,,,,,,12","67530",239,2015
"72192","S,,O,,,,,,,16","67730",239,2015
"72193","S,,O,,H,,-,,4","66413",239,2015
"72194","S,,O,,S,,,,12","67460",239,2015
"72195","S,,O1,O1,,,,2","67513",239,2015
"72196","S,,P,,,,,,,11","67353",239,2015
"72197","S,,P,,,,,,,12","66436",239,2015
"72198","S,,P,,,,,,,15","67547",239,2015
"72199","S,,P,,I,,N,,1","67005",239,2015
"72200","S,,P,,J,,,,,1","67436",239,2015
"72201","S,,P,,QC,,,,1","66213",239,2015
"72202","S,,P,,QC,,,11","66402",239,2015
"72203","S,,P,3,,,,,,1","67356",239,2015
"72204","S,,QC,,,,,,,1","66966",239,2015
"72205","S,,QC,,,,,,11","67526",239,2015
"72206","S,,QC,,,,,,12","66951",239,2015
"72207","S,,QC,,,,,,13","67735",239,2015
"72208","S,,QC,,,,,,14","66840",239,2015
"72209","S,,QC,,,,,,15","66008",239,2015
"72210","S,,QC,,,,,,16","67837",239,2015
"72211","S,,QC,,,,,,25","67026",239,2015
"72212","S,,QC,QC,,,,1","66404",239,2015
"72213","S,,QC,QC1,,,2","67741",239,2015
"72214","S,,QC1,,,,,,1","67642",240,2015
"72215","S,,QC1,,,,,,2","67642",240,2015
"72216","S,,QC1,,,,,11","67005",240,2015
"72217","S,,QC1,,,,,12","66769",240,2015
"72218","S,,QC1,,,,,13","67735",240,2015
"72219","S,,QC1QC1,,,2","67701",240,2015
"72220","S,,R,,,,,,,,1","67451",240,2015
"72221","S,,R,,,,,,,24","67401",240,2015
"72222","S,,R,,,,,,,25","67801",240,2015
"72223","S,,R,,,,,,,31","66510",240,2015
"72224","S,,R,,,,,,,71","67068",240,2015
"72225","S,,R,,,,,,,72","67068",240,2015
"72226","S,,R,,,,,,,73","67062",240,2015
"72227","S,,R,,,,,,,81","67661",240,2015
"72228","S,,R,,,,,,,91","67063",240,2015
"72229","S,,R,,,,,,1O1","67484",240,2015
"72230","S,,R,,-,,,,,2","67009",240,2015
"72231","S,,R,,QC,,,,1","66846",240,2015
"72232","S,,R,,QC,,,12","67456",240,2015
"72233","S,,R,,QC,,,21","67346",240,2015
"72234","S,,R,2,,,,,,1","67410",240,2015
"72235","S,,R,2QC,,,,1","67487",240,2015
"72236","S,,R,3,,,,,,1","67748",240,2015
"72237","S,,R,5,,,,,,2","67669",240,2015
"72238","S,,S,,,,,,,,1","66861",240,2015
"72239","S,,S,,,,,,,,2","67576",240,2015
"72240","S,,S,,,,,,,,3","67952",240,2015
"72241","S,,S,,,,,,,,4","66751",240,2015
"72242","S,,S,,,,,,,,6","67576",240,2015
"72243","S,,S,,,,,,,11","67854",240,2015
"72244","S,,S,,,,,,,13","67878",240,2015
"72245","S,,S,,,,,,,14","67601",240,2015
"72246","S,,S,,,,,,,16","67601",240,2015
"72247","S,,S,,,,,,,21","67026",240,2015
"72248","S,,S,,,,,,,22","67401",240,2015
"72249","S,,S,,-,,,,,1","67880",240,2015
"72250","S,,S,,-,,,,,2","67550",240,2015
"72251","S,,S,,-,,,,,5","67880",240,2015
"72252","S,,S,,F,,,,,1","67485",240,2015
"72253","S,,S,,I,,,,,2","67460",240,2015
"72254","S,,S,,QC,,,,5","66872",240,2015
"72255","S,,S,,QC1,,,1","67357",240,2015
"72256","S,,S,,S,,,,,2","66439",240,2015
"72257","S,,S,2,,,,,11","67901",240,2015
"72258","S,,S,2,,,,,12","66962",240,2015
"72259","S,,S,2,,,,,23","67029",240,2015
"72260","S,,S,2,,,,,32","69021",240,2015
"72261","S,,S,2,,,,,36","69021",240,2015
"72262","S,,S,2-,,,,12","67037",240,2015
"72263","S,,S,2O1,,,,1","66078",240,2015
"72264","S,,S,2QC,,,,2","67039",240,2015
"72265","S,,S,5,,,,,,1","66733",240,2015
"72266","S,,S,5,,,,,,2","66935",240,2015
"72267","S,,S,5,,,,,,5","67622",240,2015
"72268","S,,S,5,,,,,,6","67854",240,2015
"72269","S,,S,5,,,,,31","66743",240,2015
"72270","S,,S,5,,,,,32","67747",240,2015
"72271","S,,S,5,,,,,33","67846",241,2015
"72272","S,,S,5,,,,,35","66852",241,2015
"72273","S,,S,5-,,,,,2","67432",241,2015
"72274","S,,S,6,,,,,,1","69153",241,2015
"72275","S,,T,,,,,,,,1","67468",241,2015
"72276","S,,T,,,,,,,,2","67035",241,2015
"72277","S,,T,,,,,,,11","67127",241,2015
"72278","S,,T,,,,,,,31","73717",241,2015
"72279","S,,T,,,,,,,35","67346",241,2015
"72280","S,,T,,A,,,,,1","67235",241,2015
"72281","S,,T,1,,,,,25","66853",241,2015
"72282","S,,T,1S,,,,,2","67950",241,2015
"72283","S,,T,5,,,,,,1","67951",241,2015
"72284","S,,T,5,,,,,,2","67516",241,2015
"72285","S,,T,5,,,,,12","66901",241,2015
"72286","S,,T,7,,,,,,1","66783",241,2015
"72287","S,,T,7,,,,,,2","66783",241,2015
"72288","S,,T,7,,,,,,3","67880",241,2015
"72289","S,,T,7,,,,,25","66783",241,2015
"72290","S,,T,7T1,,,,2","66526",241,2015
"72291","S,,T1,,,,,,,1","67846",241,2015
"72292","S,,T1,,,,,,31","66227",241,2015
"72293","S,,T1,B,,-,,1","67757",241,2015
"72294","S,,TA,,,,,,,1","67753",241,2015
"72295","S,,TA,,,,,,,2","67753",241,2015
"72296","S,,TA,H,5,,,2","67516",241,2015
"72297","S,,U,,,,,,,,1","67005",241,2015
"72298","S,,U,,-,,,,,1","67352",241,2015
"72299","S,,U,1,,,,,,2","66860",241,2015
"72300","S,,V,,,,,,,,1","66739",241,2015
"72301","S,,V,,,,,,,,2","67439",241,2015
"72302","S,,V,,,,,,,,5","66739",241,2015
"72303","S,,V,,,,,,,21","67835",241,2015
"72304","S,,V,,,,,,,22","67665",241,2015
"72305","S,,V,,,,,,,52","66517",241,2015
"72306","S,,V,,,,,,,54","67449",241,2015
"72307","S,,V,,,,,,,55","67005",241,2015
"72308","S,,V,,,,,,,61","66856",241,2015
"72309","S,,V,,-,,,,,1","67206",241,2015
"72310","S,,V,,-,,,,12","67428",241,2015
"72311","S,,W,,,,,,,11","66755",241,2015
"72312","S,,W,,,,,,,12","67336",241,2015
"72313","S,,W,,,,,,,15","67336",241,2015
"72314","S,,W,,,,,,,22","67701",241,2015
"72315","S,,W,,-,,,,,1","66952",241,2015
"72316","S,,W,,WA,WA,1","67146",241,2015
"72317","S,,WA,,,,,,21","66520",241,2015
"72318","S,,WA,,,,,,31","67422",241,2015
"72319","S,,WA,R,,L,,2","67951",241,2015
"72320","S,,X,,,,,,,21","67138",241,2015
"72321","S,,X,,-,,,,,2","67735",241,2015
"72322","S,,Y,,,,,,,21","67640",241,2015
"72323","S,,Z,,,,,,,,1","67737",241,2015
"72324","S,,\,,,,,,,11","66436",241,2015
"72325","S,,\,,,,,,,16","67450",241,2015
"72326","S,,\,,,,,,,21","66539",241,2015
"72327","S,,\,,-,,,,,1","67557",241,2015
"72328","S,,\,,C,,,,,1","67152",242,2015
"72329","S,,\,,R,,,,,4","66412",242,2015
"72330","S,,\,,\,,,,12","66845",242,2015
"72331","S,,],,,,,,,,1","80550",242,2015
"72332","S,,],,,,,,,,2","67492",242,2015
"72333","S,,~6,V,,R,,1","67748",242,2015
"72334","S,2),,),,,,,1","67861",242,2015
"72335","S,2),,,,,,,,1","67416",242,2015
"72336","S,2-,,,,,,,,1","67745",242,2015
"72337","S,2-,,,,,,,,2","66860",242,2015
"72338","S,2-,,,,,,,11","67420",242,2015
"72339","S,2-,,,,,,,14","66959",242,2015
"72340","S,2-,,,,,,,16","66871",242,2015
"72341","S,2-,,,,,,,22","67758",242,2015
"72342","S,2-3,,,,,,,1","67420",242,2015
"72343","S,2/,,,,,,,,1","67860",242,2015
"72344","S,27,,V,,7,22","67622",242,2015
"72345","S,2=,,,,,,,,2","67063",242,2015
"72346","S,2A,,,,,,,,1","67485",242,2015
"72347","S,2AR,,,,,,,1","66440",242,2015
"72348","S,2AR2,,,,,,1","67839",242,2015
"72349","S,2AR7,,,,,,1","67748",242,2015
"72350","S,2AR7,,,,,11","67661",242,2015
"72351","S,2BB1,,,,,,1","67850",242,2015
"72352","S,2BX1,,,,,,1","67070",242,2015
"72353","S,2BX2,,,,,,1","67454",242,2015
"72354","S,2CR1,,,,,,2","67467",242,2015
"72355","S,2D,,,,,,,16","67880",242,2015
"72356","S,2D,2,,,,,,2","67431",242,2015
"72357","S,2E,,,,,,,,1","67530",242,2015
"72358","S,2F,,,,,,,,1","66067",242,2015
"72359","S,2F,,,,,,,,2","66436",242,2015
"72360","S,2I,,,,,,,,2","67430",242,2015
"72361","S,2I,,,,,,,,5","67547",242,2015
"72362","S,2I,,,,,,,21","69147",242,2015
"72363","S,2I,,I,,\,,1","67127",242,2015
"72364","S,2J,6,,,,,,1","67557",242,2015
"72365","S,2K,,,,,,,,1","66408",242,2015
"72366","S,2L,,,,,,,,1","67861",242,2015
"72367","S,2L,,,,,,,,2","67332",242,2015
"72368","S,2MI,,,,,,,2","66840",242,2015
"72369","S,2MI3,,,,,,1","66856",242,2015
"72370","S,2O,,,,,,,,1","67601",242,2015
"72371","S,2QC,,,,,,11","67867",242,2015
"72372","S,2QC,,,,,,12","67844",242,2015
"72373","S,2QC1,,,,,,1","66427",242,2015
"72374","S,2QC1,,,,,,5","67301",242,2015
"72375","S,2S,,,,,,,,1","67513",242,2015
"72376","S,2S,,,,,,,,2","67045",242,2015
"72377","S,2S,,,,,,,21","66757",242,2015
"72378","S,2S,,,,,,,22","66757",242,2015
"72379","S,2S,2,,,,,,1","67752",242,2015
"72380","S,2S,2,,,,,,2","67730",242,2015
"72381","S,2S,2,,,,,,5","67640",242,2015
"72382","S,2S,2QC,,,,1","67054",242,2015
"72383","S,2V,,,,,,,12","67861",242,2015
"72384","S,2V,5,,,,,,1","67752",242,2015
"72385","S,2W,,,,,,,,1","66856",243,2015
"72386","S,2W,,,,,,,,2","66951",243,2015
"72387","S,2W,,,,,,,12","67439",243,2015
"72388","S,2W,5,,,,,,1","67150",243,2015
"72389","S,2W1,,,,,,,1","67661",243,2015
"72390","S,2\,,,,,,,,1","67342",243,2015
"72391","S,2\,,,,,,,,2","66748",243,2015
"72392","S,2\,,,,,,,11","67484",243,2015
"72393","S,2\,,,,,,,12","66046",243,2015
"72394","S,5),,,,,,,,1","67644",243,2015
"72395","S,5),,,,,,,,2","66968",243,2015
"72396","S,5),,,,,,,,5","67831",243,2015
"72397","S,5+,,,,,,,,2","66853",243,2015
"72398","S,5+,,,,,,,11","67576",243,2015
"72399","S,5+,,,,,,,12","67576",243,2015
"72400","S,5+,,,,,,,16","67880",243,2015
"72401","S,5+,,,,,,,31","67764",243,2015
"72402","S,5-,,,,,,,,1","66076",243,2015
"72403","S,5-,,,,,,,,5","67758",243,2015
"72404","S,5-,,,,,,,31","73703",243,2015
"72405","S,5-,,,,,,,32","67839",243,2015
"72406","S,5-,,,,,,,36","67749",243,2015
"72407","S,5-,,A,,-,,2","87002",243,2015
"72408","S,5-,,I,,,,,3","67880",243,2015
"72409","S,5-,,O1,,,,1","67864",243,2015
"72410","S,5/,,,,,,,,2","66701",243,2015
"72411","S,5/,,,,,,,,5","66720",243,2015
"72412","S,5/,,,,,,,14","67142",243,2015
"72413","S,52,,,,,,,,1","67049",243,2015
"72414","S,53,,,,,,,12","67758",243,2015
"72415","S,53,,QC,,,,1","66083",243,2015
"72416","S,56,5,,,,,,3","67622",243,2015
"72417","S,57,,,,,,,,2","76044",243,2015
"72418","S,57,,,,,,,21","67871",243,2015
"72419","S,57,,,,,,,23","67871",243,2015
"72420","S,57,5,,,,,,2","67751",243,2015
"72421","S,59,,,,,,,,3","67846",243,2015
"72422","S,5=,,,,,,,,5","67647",243,2015
"72423","S,5=,,O1,,,,1","67864",243,2015
"72424","S,5A2,,,,,,,2","66857",243,2015
"72425","S,5A2,,,,,,12","67876",243,2015
"72426","S,5A3,,,,,,,1","67550",243,2015
"72427","S,5A3,,,,,,12","67410",243,2015
"72428","S,5AR1,,,,,,1","67526",243,2015
"72429","S,5AR5,,,,,,1","67661",243,2015
"72430","S,5AR7,,,,,,1","67026",243,2015
"72431","S,5B,,,,,,,,1","66846",243,2015
"72432","S,5B,,,,,,,11","66543",243,2015
"72433","S,5B,,,,,,,23","67501",243,2015
"72434","S,5B,,,,,,,31","67352",243,2015
"72435","S,5B,,S,6,,,1","67576",243,2015
"72436","S,5BB1,,,,,,5","67401",243,2015
"72437","S,5BB3,,,,,,2","66868",243,2015
"72438","S,5C,,,,,,,11","67516",243,2015
"72439","S,5C,,,,,,,12","80807",243,2015
"72440","S,5C,,,,,,,21","66044",243,2015
"72441","S,5C,2,,,,,,2","67560",243,2015
"72442","S,5CR7,,,,,,2","67658",244,2015
"72443","S,5D,,,,,,,,1","67749",244,2015
"72444","S,5D,5,,,,,,1","66749",244,2015
"72445","S,5D,5,,,,,,2","67058",244,2015
"72446","S,5DI,,,,,,,1","67635",244,2015
"72447","S,5DI,,,,,,,2","67502",244,2015
"72448","S,5E,,,,,,,,1","67762",244,2015
"72449","S,5F,,,,,,,,1","67576",244,2015
"72450","S,5F,,,,,,,11","67511",244,2015
"72451","S,5F,,,,,,,12","67584",244,2015
"72452","S,5F,,,,,,,21","66720",244,2015
"72453","S,5F,1,,,,,,1","67740",244,2015
"72454","S,5F,1,,,,,,2","66526",244,2015
"72455","S,5F,7,,,,,,1","67074",244,2015
"72456","S,5H,,,,,,,,4","67001",244,2015
"72457","S,5H,,,,,,,,5","67846",244,2015
"72458","S,5H,,,,,,,,6","67352",244,2015
"72459","S,5H,,,,,,,11","66075",244,2015
"72460","S,5H15,,,,,,1","67867",244,2015
"72461","S,5I,,,,,,,,1","67024",244,2015
"72462","S,5I,,,,,,,,2","66872",244,2015
"72463","S,5I,,,,,,,,4","67650",244,2015
"72464","S,5I,,,,,,,11","66736",244,2015
"72465","S,5I,,,,,,,12","67579",244,2015
"72466","S,5I,,,,,,,13","66736",244,2015
"72467","S,5I,,,,,,,14","66862",244,2015
"72468","S,5I,,,,,,,15","66079",244,2015
"72469","S,5I,,,,,,,21","66845",244,2015
"72470","S,5I,,,,,,,22","66538",244,2015
"72471","S,5I,,,,,,,23","74103",244,2015
"72472","S,5I,,I,,,,,1","66002",244,2015
"72473","S,5J,,,,,,,,1","66733",244,2015
"72474","S,5J,,,,,,,31","66427",244,2015
"72475","S,5J,4,,,,,,1","67410",244,2015
"72476","S,5J,4,,,,,,2","67410",244,2015
"72477","S,5J,5,,,,,11","67565",244,2015
"72478","S,5J,5,,,,,12","67950",244,2015
"72479","S,5J,7,,,,,,1","67018",244,2015
"72480","S,5J,7,,,,,,2","67526",244,2015
"72481","S,5J,9,,,,,,3","67042",244,2015
"72482","S,5K,,,,,,,,1","67846",244,2015
"72483","S,5K,,,,,,,,2","67846",244,2015
"72484","S,5K,,,,,,,12","66436",244,2015
"72485","S,5L,,,,,,,,1","67484",244,2015
"72486","S,5L,,,,,,,,2","67423",244,2015
"72487","S,5L,,,,,,,12","67010",244,2015
"72488","S,5L,,,,,,,35","67842",244,2015
"72489","S,5L,,,,,,,41","67501",244,2015
"72490","S,5L,,,,,,,45","66050",244,2015
"72491","S,5L,5,,,,,,1","67876",244,2015
"72492","S,5L,5L,5,,,1","66526",244,2015
"72493","S,5L,6,,,,,,2","66401",244,2015
"72494","S,5M,,,,,,,12","67070",244,2015
"72495","S,5M,,,,,,,22","66502",244,2015
"72496","S,5M,5,,,,,,1","67557",244,2015
"72497","S,5MI,,,,,,,1","66401",244,2015
"72498","S,5MI,,,,,,,2","67850",244,2015
"72499","S,5MI1,,,,,,1","67009",245,2015
"72500","S,5MI1,,,,,,2","67009",245,2015
"72501","S,5MI1,,,,,,3","67853",245,2015
"72502","S,5MI3,,,,,,1","67854",245,2015
"72503","S,5MI3,,,,,,2","67854",245,2015
"72504","S,5N12J,2,,,1","82401",245,2015
"72505","S,5O,,B,5,,,1","67156",245,2015
"72506","S,5O1,,,,,,,1","67749",245,2015
"72507","S,5P,,,,,,,,5","67206",245,2015
"72508","S,5P,,,,,,,12","67054",245,2015
"72509","S,5P,5,,,,,,2","66833",245,2015
"72510","S,5QC,,,,,,,1","67574",245,2015
"72511","S,5QC,,,,,,11","67038",245,2015
"72512","S,5QC,,,,,,12","67526",245,2015
"72513","S,5QC,,,,,,14","67502",245,2015
"72514","S,5QC,,,,,,15","67645",245,2015
"72515","S,5QC,,,,,,16","67431",245,2015
"72516","S,5QC1,,,,,,1","67401",245,2015
"72517","S,5QC1,,,,,,2","67647",245,2015
"72518","S,5QC1,,,,,,5","67854",245,2015
"72519","S,5R,,,,,,,11","66503",245,2015
"72520","S,5R,,,,,,,21","67344",245,2015
"72521","S,5R,5,,,,,,1","67439",245,2015
"72522","S,5R,5,,,,,12","67430",245,2015
"72523","S,5S,,,,,,,,5","74647",245,2015
"72524","S,5S,,,,,,,11","66743",245,2015
"72525","S,5S,,,,,,,12","66754",245,2015
"72526","S,5S,,S,5,,,1","67519",245,2015
"72527","S,5S,5,,,,,11","67752",245,2015
"72528","S,5S,5,,,,,12","66538",245,2015
"72529","S,5S,5,,,,,14","67665",245,2015
"72530","S,5S,5,,,,,15","67733",245,2015
"72531","S,5S,5,,,,,41","66053",245,2015
"72532","S,5T,,,,,,,11","68967",245,2015
"72533","S,5T,,,,,,,12","68967",245,2015
"72534","S,5T,,A3,,,,2","67762",245,2015
"72535","S,5T,7,,,,,11","67057",245,2015
"72536","S,5T,7,,,,,12","67103",245,2015
"72537","S,5U,,,,,,,,2","67520",245,2015
"72538","S,5V,,,,,,,,1","67226",245,2015
"72539","S,5V,,,,,,,11","67010",245,2015
"72540","S,5V,,,,,,,14","67863",245,2015
"72541","S,5V,,,,,,,21","81144",245,2015
"72542","S,5V,5,,,,,,1","67643",245,2015
"72543","S,5V,5,,,,,,6","67420",245,2015
"72544","S,5W,,QC,,,,1","67762",245,2015
"72545","S,5W1,,,,,,,2","67356",245,2015
"72546","S,5Z,,,,,,,,1","67054",245,2015
"72547","S,5\,,,,,,,,2","67756",245,2015
"72548","S,5\,,,,,,,,3","67056",245,2015
"72549","S,6-,,,,,,,,1","67749",245,2015
"72550","S,6-,,,,,,,21","67054",245,2015
"72551","S,6-,,,,,,,31","66851",245,2015
"72552","S,6-,,,,,,,32","66851",245,2015
"72553","S,67,2,,,,,,1","67439",245,2015
"72554","S,6AR,,,,,,,2","67467",245,2015
"72555","S,6BX1,,,,,,1","64701",245,2015
"72556","S,6D,,-,,,,,3","80021",246,2015
"72557","S,6D,5,,,,,,1","66801",246,2015
"72558","S,6D,5,,,,,12","67880",246,2015
"72559","S,6I,,,,,,,11","66549",246,2015
"72560","S,6I,,-,,,,,1","67880",246,2015
"72561","S,6I,,QC,,,,1","67103",246,2015
"72562","S,6J,5,,,,,,2","67758",246,2015
"72563","S,6M1,,,,,,,2","67579",246,2015
"72564","S,6MI1,,,,,,1","67548",246,2015
"72565","S,6MI1,,,,,,2","66536",246,2015
"72566","S,6P,,,,,,,,4","66056",246,2015
"72567","S,6QC,,,,,,,1","67576",246,2015
"72568","S,6S,2,,,,,,3","67877",246,2015
"72569","S,6T,,,,,,,,2","66215",246,2015
"72570","S,6T1,,,,,,,1","67422",246,2015
"72571","S,6Z,,,,,,,,1","67951",246,2015
"72572","S,7AR1,,,,,,1","67835",246,2015
"72573","S,7AR1,,,,,,3","67835",246,2015
"72574","S,7R,,,,,,,,2","66938",246,2015
"72575","SA,,,,,,,,,,6","66943",246,2015
"72576","SA,O1,,,,,,,1","67871",246,2015
"72577","SD,I,,,,,,,,1","66845",246,2015
"72578","SD,S,,,,,,,,1","67101",246,2015
"72579","SD,S,,,,,,,11","67850",246,2015
"72580","SK,,,,,,,,,,1","67118",246,2015
"72581","SK,,,,,,,,,,2","67118",246,2015
